config,val_loss,val_acc,train_loss,train_acc,optimizer,scheduler,accuracy,precision,recall,f1_macro,f1_Health,f1_Rust,f1_Other
config0_epochs50_lr0.001_optAdam_schedStepLR_step20_gamma0.1,1.0895486708843347,53.535353535353536,0.600305137646139,73.88059701492537,Adam,StepLR,0.48484848484848486,0.48717948717948717,0.48484848484848486,0.48412698412698413,0.3492063492063492,0.5,0.6031746031746031
config1_epochs50_lr0.001_optAdam_schedStepLR_step20_gamma0.5,1.1615360222681603,56.56565656565657,0.42281890449239246,84.32835820895522,Adam,StepLR,0.47474747474747475,0.469047619047619,0.4747474747474747,0.47060221094852767,0.36065573770491804,0.5217391304347826,0.5294117647058824
config2_epochs50_lr0.001_optAdam_schedStepLR_step30_gamma0.1,0.993396975777366,60.60606060606061,0.5347470481004288,76.61691542288557,Adam,StepLR,0.5050505050505051,0.5173913043478261,0.5050505050505051,0.4996483825597749,0.38095238095238093,0.5822784810126582,0.5357142857142857
config3_epochs50_lr0.001_optAdam_schedStepLR_step30_gamma0.5,1.4671035785265643,48.484848484848484,0.5300305500552429,75.62189054726367,Adam,StepLR,0.42424242424242425,0.4336462706986837,0.42424242424242425,0.39692874692874697,0.45,0.22727272727272727,0.5135135135135135
config4_epochs50_lr0.001_optAdam_schedReduceLROnPlateau_step20_gamma0.1,1.2552891199034875,55.55555555555556,0.3105850646744913,89.80099502487562,Adam,ReduceLROnPlateau,0.5151515151515151,0.5092592592592592,0.5151515151515151,0.5101449275362319,0.4,0.5507246376811594,0.5797101449275363
config5_epochs50_lr0.001_optAdam_schedReduceLROnPlateau_step20_gamma0.5,1.2355608904000484,53.535353535353536,0.5137810395724738,78.35820895522389,Adam,ReduceLROnPlateau,0.5858585858585859,0.588034188034188,0.5858585858585857,0.5846560846560847,0.5079365079365079,0.6111111111111112,0.6349206349206349
config6_epochs50_lr0.001_optAdam_schedReduceLROnPlateau_step30_gamma0.1,1.1746564092058125,60.60606060606061,0.40328602248163364,82.58706467661692,Adam,ReduceLROnPlateau,0.494949494949495,0.5040945707612374,0.494949494949495,0.49710550887021476,0.42857142857142855,0.5294117647058824,0.5333333333333333
config7_epochs50_lr0.001_optAdam_schedReduceLROnPlateau_step30_gamma0.5,1.1806765632195906,55.55555555555556,0.4390851921999632,81.8407960199005,Adam,ReduceLROnPlateau,0.48484848484848486,0.4799226203891518,0.48484848484848486,0.4815357527463198,0.3548387096774194,0.4927536231884058,0.5970149253731343
config8_epochs50_lr0.001_optSGD_schedStepLR_step20_gamma0.1,0.9037491871853067,59.5959595959596,0.5055434582245291,80.09950248756219,SGD,StepLR,0.47474747474747475,0.48094969969969964,0.47474747474747475,0.47684167684167683,0.3384615384615385,0.45714285714285713,0.6349206349206349
config9_epochs50_lr0.001_optSGD_schedStepLR_step20_gamma0.5,1.5005308690697257,49.494949494949495,0.14486227907351593,95.02487562189054,SGD,StepLR,0.494949494949495,0.49531653746770027,0.494949494949495,0.4887089518668466,0.38596491228070173,0.5263157894736842,0.5538461538461539
config10_epochs50_lr0.001_optSGD_schedStepLR_step30_gamma0.1,1.2023517206461742,50.505050505050505,0.2290304742049222,92.03980099502488,SGD,StepLR,0.47474747474747475,0.4543904518329071,0.47474747474747475,0.4590547263681592,0.25,0.56,0.5671641791044776
config11_epochs50_lr0.001_optSGD_schedStepLR_step30_gamma0.5,1.449351050636985,60.60606060606061,0.3040598490048404,88.30845771144278,SGD,StepLR,0.5050505050505051,0.5012740183792815,0.5050505050505051,0.49415587045016585,0.37037037037037035,0.5205479452054794,0.5915492957746479
config12_epochs50_lr0.001_optSGD_schedReduceLROnPlateau_step20_gamma0.1,1.0472098360157975,56.56565656565657,0.42530561145858387,85.82089552238806,SGD,ReduceLROnPlateau,0.48484848484848486,0.4772882125823303,0.48484848484848486,0.4797231640392883,0.32786885245901637,0.5142857142857142,0.5970149253731343
config13_epochs50_lr0.001_optSGD_schedReduceLROnPlateau_step20_gamma0.5,1.0544247591134273,54.54545454545455,0.26961635479434803,91.54228855721394,SGD,ReduceLROnPlateau,0.5454545454545454,0.5340806438367415,0.5454545454545454,0.5319707058837494,0.36363636363636365,0.5945945945945946,0.6376811594202898
config14_epochs50_lr0.001_optSGD_schedReduceLROnPlateau_step30_gamma0.1,0.955778981700088,55.55555555555556,0.5017717990709182,80.59701492537313,SGD,ReduceLROnPlateau,0.43434343434343436,0.4437683119224702,0.4343434343434343,0.4380412104973031,0.34782608695652173,0.417910447761194,0.5483870967741935
config15_epochs50_lr0.001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,1.1748671664132013,58.58585858585859,0.16697902250942306,95.02487562189054,SGD,ReduceLROnPlateau,0.48484848484848486,0.47327327327327334,0.48484848484848486,0.4773109243697479,0.3,0.5142857142857142,0.6176470588235294
config16_epochs50_lr0.0001_optAdam_schedStepLR_step20_gamma0.1,1.2807847177139435,57.57575757575758,0.20769601685935585,92.53731343283582,Adam,StepLR,0.40404040404040403,0.37709339774557166,0.40404040404040403,0.3865703319247095,0.17857142857142858,0.4057971014492754,0.5753424657534246
config17_epochs50_lr0.0001_optAdam_schedStepLR_step20_gamma0.5,1.9686613612704806,46.464646464646464,0.15016473851986786,93.03482587064677,Adam,StepLR,0.47474747474747475,0.4701047201047201,0.47474747474747475,0.4697734264425495,0.3728813559322034,0.4857142857142857,0.5507246376811594
config18_epochs50_lr0.0001_optAdam_schedStepLR_step30_gamma0.1,1.7703226768609248,46.464646464646464,0.12181476692655194,96.01990049751244,Adam,StepLR,0.4444444444444444,0.4429292929292929,0.4444444444444444,0.44314783445218225,0.3492063492063492,0.43478260869565216,0.5454545454545454
config19_epochs50_lr0.0001_optAdam_schedStepLR_step30_gamma0.5,2.0463384979903094,44.44444444444444,0.19066705929106148,92.53731343283582,Adam,StepLR,0.5151515151515151,0.5134571521668296,0.5151515151515151,0.5139631610219846,0.42424242424242425,0.5,0.6176470588235294
config20_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.1,1.4599808900043219,51.515151515151516,0.1838820389105906,95.02487562189054,Adam,ReduceLROnPlateau,0.48484848484848486,0.48161013678255066,0.48484848484848486,0.48220453381743705,0.3548387096774194,0.4857142857142857,0.6060606060606061
config21_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.5,1.7218896716532082,47.474747474747474,0.141125080968017,94.5273631840796,Adam,ReduceLROnPlateau,0.48484848484848486,0.4845848595848596,0.48484848484848486,0.48275419177058526,0.36065573770491804,0.4722222222222222,0.6153846153846154
config22_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.1,1.272237170826305,49.494949494949495,0.24297922019341692,91.54228855721394,Adam,ReduceLROnPlateau,0.43434343434343436,0.4260489510489511,0.4343434343434343,0.42746480359668193,0.2711864406779661,0.4657534246575342,0.5454545454545454
config23_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.5,1.5364563946772103,54.54545454545455,0.1928929619083357,93.03482587064677,Adam,ReduceLROnPlateau,0.4444444444444444,0.43356491746735654,0.4444444444444445,0.4356331252882977,0.2413793103448276,0.4594594594594595,0.6060606060606061
config24_epochs50_lr0.0001_optSGD_schedStepLR_step20_gamma0.1,0.9482076565424601,51.515151515151516,0.9315750053272912,54.72636815920398,SGD,StepLR,0.41414141414141414,0.4008382066276803,0.41414141414141414,0.40487971976453085,0.2413793103448276,0.4225352112676056,0.5507246376811594
config25_epochs50_lr0.0001_optSGD_schedStepLR_step20_gamma0.5,0.9206889434294268,57.57575757575758,0.8706577461750353,59.701492537313435,SGD,StepLR,0.494949494949495,0.4838861588861589,0.494949494949495,0.48260689082606884,0.32727272727272727,0.5205479452054794,0.6
config26_epochs50_lr0.0001_optSGD_schedStepLR_step30_gamma0.1,0.9098915897234522,56.56565656565657,0.8727579205783446,59.45273631840796,SGD,StepLR,0.48484848484848486,0.47252747252747246,0.48484848484848486,0.4761771024953309,0.3050847457627119,0.5352112676056338,0.5882352941176471
config27_epochs50_lr0.0001_optSGD_schedStepLR_step30_gamma0.5,0.8948681727804318,61.61616161616162,0.8171192057690218,63.43283582089552,SGD,StepLR,0.494949494949495,0.5103968253968254,0.494949494949495,0.49625699970527554,0.36923076923076925,0.5333333333333333,0.5862068965517241
config28_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.1,0.8580313704230569,61.61616161616162,0.7890219599453371,61.691542288557216,SGD,ReduceLROnPlateau,0.494949494949495,0.4779805037957212,0.494949494949495,0.47565605202736005,0.2962962962962963,0.6075949367088608,0.5230769230769231
config29_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.5,0.9158815819807727,54.54545454545455,0.7946444094477602,64.42786069651741,SGD,ReduceLROnPlateau,0.46464646464646464,0.48130498533724336,0.4646464646464647,0.4649407609933925,0.375,0.4935064935064935,0.5263157894736842
config30_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.1,0.882956634868275,60.60606060606061,0.8097366500849748,62.6865671641791,SGD,ReduceLROnPlateau,0.5454545454545454,0.5394871794871795,0.5454545454545454,0.5382578318683796,0.41379310344827586,0.5833333333333334,0.6176470588235294
config31_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,0.8706461359756161,64.64646464646465,0.8101817769790763,61.44278606965174,SGD,ReduceLROnPlateau,0.5555555555555556,0.5379545454545455,0.5555555555555555,0.5242267772388254,0.2857142857142857,0.6506024096385542,0.6363636363636364
config32_epochs100_lr0.001_optAdam_schedStepLR_step20_gamma0.1,1.2306521468692355,53.535353535353536,0.47599433725746115,80.8457711442786,Adam,StepLR,0.5252525252525253,0.5279146141215106,0.5252525252525252,0.5221152829190904,0.39344262295081966,0.56,0.6129032258064516
config33_epochs100_lr0.001_optAdam_schedStepLR_step20_gamma0.5,1.9690188253768768,57.57575757575758,0.07764604569074526,96.51741293532338,Adam,StepLR,0.5151515151515151,0.5087628420961754,0.5151515151515151,0.5094276094276095,0.36666666666666664,0.5555555555555556,0.6060606060606061
config34_epochs100_lr0.001_optAdam_schedStepLR_step30_gamma0.1,1.3882163058627734,58.58585858585859,0.2970209917915401,87.31343283582089,Adam,StepLR,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.45454545454545453,0.48484848484848486,0.6060606060606061
config35_epochs100_lr0.001_optAdam_schedStepLR_step30_gamma0.5,1.7359161268581043,54.54545454545455,0.11532367521257543,95.77114427860697,Adam,StepLR,0.494949494949495,0.47350578960335055,0.494949494949495,0.47988741092189374,0.27586206896551724,0.5151515151515151,0.6486486486486487
config36_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step20_gamma0.1,1.3260303278162022,54.54545454545455,0.35823381851561625,87.31343283582089,Adam,ReduceLROnPlateau,0.5050505050505051,0.4995331465919701,0.5050505050505051,0.5018279285180075,0.3492063492063492,0.5294117647058824,0.6268656716417911
config37_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step20_gamma0.5,1.097208634771482,57.57575757575758,0.41229758511728315,83.08457711442786,Adam,ReduceLROnPlateau,0.45454545454545453,0.46588693957115007,0.45454545454545453,0.4578866232219186,0.36619718309859156,0.5074626865671642,0.5
config38_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step30_gamma0.1,1.3614274588498203,52.525252525252526,0.36432848047854294,84.32835820895522,Adam,ReduceLROnPlateau,0.5151515151515151,0.518075768075768,0.5151515151515151,0.5134715935010703,0.45714285714285713,0.6086956521739131,0.4745762711864407
config39_epochs100_lr0.001_optAdam_schedReduceLROnPlateau_step30_gamma0.5,1.2023785138371015,54.54545454545455,0.390259531451695,85.32338308457712,Adam,ReduceLROnPlateau,0.5151515151515151,0.5132915173237754,0.5151515151515151,0.5137030843552582,0.375,0.5507246376811594,0.6153846153846154
config40_epochs100_lr0.001_optSGD_schedStepLR_step20_gamma0.1,0.9356649102586688,57.57575757575758,0.4230589160871743,84.57711442786069,SGD,StepLR,0.48484848484848486,0.482078853046595,0.48484848484848486,0.48214052835531707,0.31746031746031744,0.5352112676056338,0.59375
config41_epochs100_lr0.001_optSGD_schedStepLR_step20_gamma0.5,1.6118564732146985,56.56565656565657,0.07204752300509173,97.76119402985074,SGD,StepLR,0.48484848484848486,0.45724932249322486,0.48484848484848486,0.4596482058206474,0.23529411764705882,0.5135135135135135,0.6301369863013698
config42_epochs100_lr0.001_optSGD_schedStepLR_step30_gamma0.1,1.2238391589636755,53.535353535353536,0.18102661182927848,94.5273631840796,SGD,StepLR,0.48484848484848486,0.4838366240805265,0.48484848484848486,0.4811720385490877,0.29508196721311475,0.5135135135135135,0.6349206349206349
