config,val_loss,val_acc,train_loss,train_acc,optimizer,scheduler,accuracy,precision,recall,f1_macro,f1_Health,f1_Rust,f1_Other
config16_epochs50_lr0.0001_optAdam_schedStepLR_step20_gamma0.1,1.1361054452982815,55.55555555555556,0.32316403869372695,88.80597014925372,Adam,StepLR,0.5959595959595959,0.5970209002467067,0.595959595959596,0.5960710041592395,0.42424242424242425,0.6764705882352942,0.6875
config17_epochs50_lr0.0001_optAdam_schedStepLR_step20_gamma0.5,1.3989036450482377,58.58585858585859,0.21222019818291735,91.04477611940298,Adam,StepLR,0.6666666666666666,0.7075372707911276,0.6666666666666666,0.674259768009768,0.5897435897435898,0.7142857142857143,0.71875
config18_epochs50_lr0.0001_optAdam_schedStepLR_step30_gamma0.1,1.550466482687478,53.535353535353536,0.17929601676725038,94.77611940298507,Adam,StepLR,0.6868686868686869,0.6805996672716272,0.6868686868686869,0.6816039329442328,0.5483870967741935,0.7887323943661971,0.7076923076923077
config19_epochs50_lr0.0001_optAdam_schedStepLR_step30_gamma0.5,1.6421747689295296,57.57575757575758,0.17862260830936147,93.28358208955224,Adam,StepLR,0.5656565656565656,0.5763466306062655,0.5656565656565656,0.5697389629691654,0.43478260869565216,0.5970149253731343,0.6774193548387096
config20_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.1,1.3037721556846542,56.56565656565657,0.2330439370218201,91.54228855721394,Adam,ReduceLROnPlateau,0.5757575757575758,0.5864197530864198,0.5757575757575757,0.5782608695652174,0.463768115942029,0.6333333333333333,0.6376811594202898
config21_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.5,1.2152015777549359,57.57575757575758,0.2027437448575722,92.7860696517413,Adam,ReduceLROnPlateau,0.6363636363636364,0.6335125448028673,0.6363636363636364,0.6342879041248607,0.46875,0.6956521739130435,0.7384615384615385
config22_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.1,1.3291344019499691,61.61616161616162,0.24329634670594438,92.53731343283582,Adam,ReduceLROnPlateau,0.6161616161616161,0.6265119074449703,0.6161616161616162,0.6200042331586574,0.463768115942029,0.6865671641791045,0.7096774193548387
config23_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.5,1.216125198686966,53.535353535353536,0.23185396194458008,92.7860696517413,Adam,ReduceLROnPlateau,0.6060606060606061,0.6128953497107655,0.6060606060606061,0.608035093350452,0.44776119402985076,0.6666666666666666,0.7096774193548387
config24_epochs50_lr0.0001_optSGD_schedStepLR_step20_gamma0.1,0.8631368743048774,60.60606060606061,0.678057835766332,70.39800995024876,SGD,StepLR,0.6767676767676768,0.6610319009339817,0.6767676767676768,0.6525544630807789,0.4230769230769231,0.7631578947368421,0.7714285714285715
config25_epochs50_lr0.0001_optSGD_schedStepLR_step20_gamma0.5,0.842177577693053,58.58585858585859,0.6767813068124192,67.41293532338308,SGD,StepLR,0.6666666666666666,0.6646056149732621,0.6666666666666666,0.6655394356886895,0.5230769230769231,0.746268656716418,0.7272727272727273
