config,val_loss,val_acc,train_loss,train_acc,optimizer,scheduler,accuracy,precision,recall,f1_macro,f1_Health,f1_Rust,f1_Other
config15_epochs50_lr0.001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,0.8371500360845315,60.60606060606061,0.7382601090331575,62.93532338308458,SGD,ReduceLROnPlateau,0.6161616161616161,0.6058817438127783,0.6161616161616161,0.609626216077829,0.41935483870967744,0.6666666666666666,0.7428571428571429
config16_epochs50_lr0.0001_optAdam_schedStepLR_step20_gamma0.1,0.8428866545660327,62.62626262626262,0.7665307412100075,63.930348258706466,Adam,StepLR,0.6363636363636364,0.6235862902529569,0.6363636363636364,0.6267676767676768,0.43333333333333335,0.75,0.696969696969697
config17_epochs50_lr0.0001_optAdam_schedStepLR_step20_gamma0.5,0.7592625747425388,68.68686868686869,0.7819970140409707,60.19900497512438,Adam,StepLR,0.6565656565656566,0.6480089111668059,0.6565656565656566,0.635243841126194,0.4230769230769231,0.717948717948718,0.7647058823529411
config18_epochs50_lr0.0001_optAdam_schedStepLR_step30_gamma0.1,0.7962946346913925,64.64646464646465,0.7580897650908475,63.43283582089552,Adam,StepLR,0.6767676767676768,0.6698412698412698,0.6767676767676768,0.6680564946285027,0.5172413793103449,0.7222222222222222,0.7647058823529411
config19_epochs50_lr0.0001_optAdam_schedStepLR_step30_gamma0.5,0.808896162669466,66.66666666666667,0.778344215148717,62.93532338308458,Adam,StepLR,0.6868686868686869,0.6763347763347763,0.6868686868686869,0.6711705288175877,0.4727272727272727,0.7466666666666667,0.7941176470588235
config20_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.1,0.8334315705178964,62.62626262626262,0.7741238703182087,61.940298507462686,Adam,ReduceLROnPlateau,0.6161616161616161,0.5987827292175117,0.6161616161616161,0.6007936507936508,0.39285714285714285,0.6666666666666666,0.7428571428571429
config21_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.5,0.8004556222997531,63.63636363636363,0.7992689769659469,61.940298507462686,Adam,ReduceLROnPlateau,0.6060606060606061,0.5971190177851599,0.6060606060606061,0.5974474474474475,0.36666666666666664,0.6756756756756757,0.75
config22_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.1,0.8465576114678623,56.56565656565657,0.7634465727046947,63.43283582089552,Adam,ReduceLROnPlateau,0.5858585858585859,0.5775298625197206,0.5858585858585859,0.5806242280881707,0.41935483870967744,0.6268656716417911,0.6956521739130435
config23_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.5,0.8343341991756902,61.61616161616162,0.7933213503206548,63.43283582089552,Adam,ReduceLROnPlateau,0.5252525252525253,0.5286789171203873,0.5252525252525252,0.5250573748529224,0.3384615384615385,0.5915492957746479,0.6451612903225806
config24_epochs50_lr0.0001_optSGD_schedStepLR_step20_gamma0.1,0.8359392280831481,58.58585858585859,0.8342584389359203,59.20398009950249,SGD,StepLR,0.5353535353535354,0.5198135198135199,0.5353535353535354,0.5250841750841752,0.3,0.6388888888888888,0.6363636363636364
