config,val_loss,val_acc,train_loss,train_acc,optimizer,scheduler,accuracy,precision,recall,f1_macro,f1_Health,f1_Rust,f1_Other
config19_epochs50_lr0.0001_optAdam_schedStepLR_step30_gamma0.5,2.002725596379752,47.474747474747474,0.031547480024193504,98.50746268656717,Adam,StepLR,0.48484848484848486,0.4854497354497355,0.48484848484848486,0.48363916723733924,0.45901639344262296,0.4411764705882353,0.5507246376811594
config20_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.1,1.5155518103127528,51.515151515151516,0.028697991076467644,98.50746268656717,Adam,ReduceLROnPlateau,0.37373737373737376,0.3787969538803799,0.37373737373737376,0.3748879928315412,0.3333333333333333,0.3225806451612903,0.46875
config21_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step20_gamma0.5,1.7341611710461704,41.41414141414141,0.029089423774542354,98.50746268656717,Adam,ReduceLROnPlateau,0.45454545454545453,0.44705675422138835,0.4545454545454546,0.44702068430881986,0.3389830508474576,0.46153846153846156,0.5405405405405406
config22_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.1,1.7467330874818745,42.42424242424242,0.02990649703575011,98.50746268656717,Adam,ReduceLROnPlateau,0.5050505050505051,0.5025300442757749,0.5050505050505051,0.5035758706467662,0.40625,0.47761194029850745,0.6268656716417911
config23_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.5,1.6541734849563752,42.42424242424242,0.02898033060578268,98.50746268656717,Adam,ReduceLROnPlateau,0.41414141414141414,0.4100592390066074,0.41414141414141414,0.41044478495413617,0.36363636363636365,0.36065573770491804,0.5070422535211268
config24_epochs50_lr0.0001_optSGD_schedStepLR_step20_gamma0.1,0.995269005948847,49.494949494949495,0.24586017363107027,98.50746268656717,SGD,StepLR,0.4444444444444444,0.45539135194307606,0.4444444444444445,0.44611786826488037,0.3870967741935484,0.4266666666666667,0.5245901639344263
config25_epochs50_lr0.0001_optSGD_schedStepLR_step20_gamma0.5,1.0979987623715641,41.41414141414141,0.11131643574332717,98.50746268656717,SGD,StepLR,0.46464646464646464,0.4664846999405823,0.4646464646464647,0.4654884087719909,0.3939393939393939,0.417910447761194,0.5846153846153846
config26_epochs50_lr0.0001_optSGD_schedStepLR_step30_gamma0.1,0.9974155991968482,46.464646464646464,0.12446776581047779,98.00995024875621,SGD,StepLR,0.5151515151515151,0.5164705882352941,0.5151515151515151,0.5111781667947461,0.4482758620689655,0.547945205479452,0.5373134328358209
config27_epochs50_lr0.0001_optSGD_schedStepLR_step30_gamma0.5,1.0516839087611498,44.44444444444444,0.07770760590905573,98.00995024875621,SGD,StepLR,0.40404040404040403,0.39814814814814814,0.404040404040404,0.3995169082125603,0.3,0.37681159420289856,0.5217391304347826
config28_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.1,1.006189383641638,47.474747474747474,0.1660189131895701,98.50746268656717,SGD,ReduceLROnPlateau,0.4444444444444444,0.46067821067821074,0.4444444444444444,0.44616693248272193,0.3939393939393939,0.4533333333333333,0.49122807017543857
