config,val_loss,val_acc,train_loss,train_acc,optimizer,scheduler,accuracy,precision,recall,f1_macro,f1_Health,f1_Rust,f1_Other
config59_epochs100_lr0.0001_optSGD_schedStepLR_step30_gamma0.5,0.9499072403919816,55.55555555555556,0.7126144852804307,63.93034825870647,SGD,StepLR,0.6060606060606061,0.6164325244785015,0.6060606060606061,0.5708414516925155,0.2978723404255319,0.6813186813186813,0.7333333333333333
