config,val_loss,val_acc,train_loss,train_acc,optimizer,scheduler,accuracy,precision,recall,f1_macro,f1_Health,f1_Rust,f1_Other
config22_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.1,0.9876279818891275,62.62626262626262,0.388867618136145,84.82587064676616,Adam,ReduceLROnPlateau,0.5757575757575758,0.5611992945326278,0.5757575757575758,0.5632804232804233,0.36666666666666664,0.6031746031746031,0.72
config23_epochs50_lr0.0001_optAdam_schedReduceLROnPlateau_step30_gamma0.5,0.8977756909649781,60.60606060606061,0.4890982037159934,78.60696517412936,Adam,ReduceLROnPlateau,0.6666666666666666,0.6570440108892922,0.6666666666666666,0.6597280956208716,0.5161290322580645,0.6461538461538462,0.8169014084507042
config24_epochs50_lr0.0001_optSGD_schedStepLR_step20_gamma0.1,0.7077296231732224,63.63636363636363,0.7870638130316093,62.43781094527363,SGD,StepLR,0.5959595959595959,0.5821345154678488,0.595959595959596,0.5869281045751634,0.36666666666666664,0.6,0.7941176470588235
config25_epochs50_lr0.0001_optSGD_schedStepLR_step20_gamma0.5,0.724505789954253,63.63636363636363,0.6955019455050948,69.90049751243781,SGD,StepLR,0.6161616161616161,0.6302118933697881,0.6161616161616161,0.6203830034354162,0.45454545454545453,0.6197183098591549,0.7868852459016393
config26_epochs50_lr0.0001_optSGD_schedStepLR_step30_gamma0.1,0.6977172578224028,70.70707070707071,0.692816653061862,66.66666666666667,SGD,StepLR,0.6363636363636364,0.6131161236424395,0.6363636363636364,0.6149353417988056,0.37037037037037035,0.6575342465753424,0.8169014084507042
config27_epochs50_lr0.0001_optSGD_schedStepLR_step30_gamma0.5,0.909111697264392,56.56565656565657,0.6945315151665341,68.90547263681592,SGD,StepLR,0.6666666666666666,0.6698171869170503,0.6666666666666666,0.6562879382989358,0.5454545454545454,0.6865671641791045,0.7368421052631579
config28_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.1,0.7360362910261058,61.61616161616162,0.7319981832409379,67.41293532338308,SGD,ReduceLROnPlateau,0.6565656565656566,0.6408799533799533,0.6565656565656566,0.6253349824778396,0.3673469387755102,0.6753246753246753,0.8333333333333334
config29_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step20_gamma0.5,0.7198739160190929,61.61616161616162,0.7376709227538227,67.91044776119404,SGD,ReduceLROnPlateau,0.6060606060606061,0.5858262108262108,0.6060606060606061,0.5904102042545979,0.38596491228070173,0.5797101449275363,0.8055555555555556
config30_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.1,0.788492232862145,59.5959595959596,0.7131582391795828,68.40796019900498,SGD,ReduceLROnPlateau,0.6161616161616161,0.6029958117762996,0.6161616161616162,0.6036977416287762,0.4482758620689655,0.6060606060606061,0.7567567567567568
config31_epochs50_lr0.0001_optSGD_schedReduceLROnPlateau_step30_gamma0.5,0.6995162692936984,60.60606060606061,0.7163764039675394,69.90049751243781,SGD,ReduceLROnPlateau,0.6262626262626263,0.6158450020937382,0.6262626262626262,0.6128768891926787,0.39285714285714285,0.6578947368421053,0.7878787878787878
